timestamp, GAS, COAL, OIL, SOLAR, WIND, THERMO, STORAGE
2019-12-20 00:00:00, 4410.904368668795, 2234.109375, 0, 1.7976406812667847, 0.62161516956985, 0, 0
2019-12-20 01:00:00, 3849.5501048862934, 2194.609375, 0, 28.776813328266144, 1.4173767268657684, 0, 0
2019-12-20 02:00:00, 3568.5046730041504, 2083.265625, 0, 24.32372736930847, 1.7315324544906616, 0, 0
2019-12-20 03:00:00, 3391.4317556619644, 2079.171875, 0, 19.87064230442047, 1.56236332654953, 0, 0
2019-12-20 04:00:00, 3450.775593608618, 2074.71875, 0, 15.417556762695312, 1.0988141214475036, 0, 0
2019-12-20 05:00:00, 3736.767225921154, 2083.65625, 0, 8.848795890808105, 0.25781213864684105, 0, 0
2019-12-20 06:00:00, 3843.228518843651, 2424.109375, 0, 1.123841404914856, 0.7709387978538871, 0, 0
2019-12-20 07:00:00, 4007.6426237523556, 2777.78125, 0, 20.527860164642334, 1.5207624025642872, 0, 0
2019-12-20 08:00:00, 4002.047742038965, 2724.015625, 0, 91.34039092063904, 0.7767886947840452, 0, 0
2019-12-20 09:00:00, 3892.9686212837696, 2479.453125, 0, 136.53468370437622, 0.05473511107265949, 0, 0
2019-12-20 10:00:00, 3857.755979537964, 2348.875, 0, 157.84110593795776, 0.14391687512397766, 0, 0
2019-12-20 11:00:00, 3800.9226589798927, 2298.1875, 0, 161.96925163269043, 0.17566854506731033, 0, 0
2019-12-20 12:00:00, 3750.4912281632423, 2239.09375, 0, 160.74958848953247, 0.1882108636200428, 0, 0
2019-12-20 13:00:00, 3748.556497812271, 2255.8125, 0, 150.49665594100952, 0.12815085612237453, 0, 0
2019-12-20 14:00:00, 4042.430061966181, 2261.390625, 0, 124.91364479064941, 0, 0, 0
2019-12-20 15:00:00, 4452.8910146951675, 2387.21875, 0, 71.38986504077911, 0, 0, 0
2019-12-20 16:00:00, 4961.044160962105, 2426.546875, 0, 8.151913344860077, 0, 0, 0
2019-12-20 17:00:00, 5637.234911084175, 2560.03125, 0, 7.934263706207275, 0.0658740708604455, 0, 0
2019-12-20 18:00:00, 5717.780241847038, 2603.96875, 0, 20.449402809143066, 0, 0, 0
2019-12-20 19:00:00, 5576.270058602095, 2456.421875, 0, 25.063467979431152, 0.21872833371162415, 0, 0
2019-12-20 20:00:00, 5390.950896114111, 2353.625, 0, 20.255910873413086, 0.12449375120922923, 0, 0
2019-12-20 21:00:00, 5249.466914981604, 2347.640625, 0, 15.448352813720703, 0.49606138188391924, 0, 0
2019-12-20 22:00:00, 4941.746402859688, 2331.359375, 0, 10.640795707702637, 0.5623441902780542, 0, 0
2019-12-20 23:00:00, 4626.718751817942, 2126.40625, 0, 5.833238124847412, 0.4743730709888041, 0, 0
2019-12-21 00:00:00, 4022.075916558504, 2186.8125, 0, 1.1137850284576416, 0.02649383246898651, 0, 0
